latitude,longitude,timestamp
34.033204223992335,131.18873253476917,2020-06-16 04:04:31 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:32 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:33 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:34 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:35 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:36 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:37 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:38 +0000
34.03320418208282,131.18870688614547,2020-06-16 04:04:39 +0000
34.03320388871621,131.18868852977752,2020-06-16 04:04:40 +0000
34.03320539745878,131.18866832939088,2020-06-16 04:04:41 +0000
34.033207451025056,131.1886482966423,2020-06-16 04:04:42 +0000
34.033210300872135,131.1886287668079,2020-06-16 04:04:43 +0000
34.03321155815761,131.1886068062216,2020-06-16 04:04:44 +0000
34.03321369554292,131.188586689654,2020-06-16 04:04:45 +0000
34.03321641966145,131.1885692552954,2020-06-16 04:04:46 +0000
34.03321864086579,131.18854846817553,2020-06-16 04:04:47 +0000
34.033220610613036,131.18852642377018,2020-06-16 04:04:48 +0000
34.033222035536575,131.18850538519322,2020-06-16 04:04:49 +0000
34.03322379573624,131.18848426279723,2020-06-16 04:04:50 +0000
34.03322522065978,131.1884628051251,2020-06-16 04:04:51 +0000
34.033226477945256,131.18844126363396,2020-06-16 04:04:52 +0000
34.03322807050686,131.18842106324732,2020-06-16 04:04:53 +0000
34.03322907633524,131.18840815511643,2020-06-16 04:04:54 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:04:55 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:04:56 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:04:57 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:04:58 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:04:59 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:00 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:01 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:02 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:03 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:04 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:05 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:06 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:07 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:08 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:09 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:10 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:11 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:12 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:13 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:14 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:15 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:16 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:17 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:18 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:19 +0000
34.03322966306846,131.18840103049874,2020-06-16 04:05:20 +0000
34.03322886678766,131.18840815511643,2020-06-16 04:05:21 +0000
34.03323217763941,131.1883895472914,2020-06-16 04:05:22 +0000
34.03322907633524,131.18836758670508,2020-06-16 04:05:23 +0000
